h_geocode,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02
401091013005002,33,7,19,7,11,18,4,0,0,0,4,2,0,5,0,0,0,0,1,1,2,3,8,2,1,1,3,14,15,0,0,0,4,33,0,4,12,5,5,14,19
401091013005003,9,2,4,3,4,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,0,2,0,1,1,8,0,0,0,0,8,1,4,2,1,0,4,5
401091013005004,8,1,4,3,3,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,2,0,1,0,0,0,8,0,0,0,0,8,0,2,2,3,0,3,5
401091013005005,6,1,4,1,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2,4,0,0,0,0,5,1,0,2,1,2,2,4
401091013005006,18,2,8,8,3,12,3,0,0,1,1,1,0,1,1,1,0,0,1,0,3,0,4,0,1,1,2,5,12,1,0,0,0,17,1,1,8,7,0,7,11
401091013005007,19,4,8,7,8,10,1,0,0,0,0,2,0,2,3,0,1,0,0,0,2,1,3,0,3,0,2,5,13,1,0,0,0,17,2,1,6,6,2,10,9
401091013005008,19,3,14,2,8,10,1,0,0,0,1,4,0,0,0,0,1,0,3,0,1,1,4,0,2,0,2,0,16,2,0,0,1,19,0,2,6,6,2,9,10
401091013005009,10,4,5,1,4,6,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,1,2,0,1,0,1,5,5,0,0,0,0,10,0,0,5,0,1,5,5
401091013005010,12,3,8,1,2,9,1,0,0,0,1,1,0,1,0,0,0,0,1,0,4,0,3,0,1,0,0,4,8,0,0,0,0,9,3,1,3,5,0,4,8
401091013005011,6,2,4,0,3,1,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,5,0,0,0,0,6,0,2,1,1,0,4,2
401091013005012,13,4,6,3,9,4,0,0,0,0,0,1,1,2,0,0,0,0,1,0,3,1,0,0,4,0,0,2,10,0,0,1,0,12,1,1,5,2,1,3,10
401091013005013,59,6,40,13,18,34,7,0,0,1,1,3,1,5,0,0,3,0,4,1,7,5,16,1,8,2,1,13,46,0,0,0,0,59,0,8,18,19,8,15,44
401091013006000,18,4,11,3,8,9,1,0,1,0,1,0,1,0,0,1,0,0,0,0,4,4,3,0,2,0,1,5,12,1,0,0,0,17,1,0,8,4,2,7,11
401091013006001,4,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,2,0,0,0,0,4,0,1,2,1,0,4,0
401091013006002,9,5,3,1,3,5,1,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,1,0,3,0,0,5,3,1,0,0,0,7,2,2,1,1,0,3,6
401091013006003,11,3,5,3,2,8,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,6,0,0,0,0,1,10,0,0,0,0,11,0,1,3,1,3,4,7
401091013006004,19,4,10,5,7,12,0,0,0,0,0,0,0,1,0,0,1,0,0,1,7,1,5,1,1,0,1,1,14,1,0,0,3,19,0,3,3,8,1,8,11
401091013006005,6,1,4,1,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,1,0,0,2,4,0,0,0,0,6,0,0,1,4,0,3,3
401091013006006,4,0,3,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,0,4,0,0,2,1,1,3,1
401091013006007,20,4,12,4,7,8,5,0,1,1,0,1,2,0,1,0,0,0,1,0,1,3,4,0,5,0,0,0,20,0,0,0,0,20,0,2,7,4,3,8,12
401091013006008,9,2,4,3,5,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,3,0,1,0,1,2,7,0,0,0,0,7,2,1,2,4,0,5,4
401091013006009,20,5,12,3,5,13,2,0,0,0,1,1,0,4,0,0,1,1,1,0,3,0,5,0,2,0,1,8,12,0,0,0,0,13,7,1,5,6,3,9,11
401091013006010,32,3,19,10,11,17,4,0,0,0,3,4,4,2,0,0,0,1,1,0,3,2,7,0,2,1,2,2,30,0,0,0,0,32,0,4,10,7,8,16,16
401091013006011,8,3,4,1,3,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,1,0,2,0,0,0,8,0,0,0,0,8,0,0,4,1,0,5,3
401091013006012,26,5,17,4,12,13,1,0,0,0,0,2,1,5,0,1,2,0,0,1,2,1,4,0,5,1,1,4,22,0,0,0,0,26,0,4,7,8,2,13,13
401091014001000,9,2,3,4,1,6,2,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,1,0,0,1,2,6,3,0,0,0,0,9,0,1,2,3,1,3,6
401091014001001,11,3,6,2,5,5,1,0,0,0,0,1,1,3,0,0,1,0,1,0,1,1,1,0,1,0,0,2,8,1,0,0,0,10,1,4,0,3,1,8,3
401091014001002,37,11,19,7,11,18,8,0,0,0,0,2,3,4,4,0,1,1,1,1,2,3,6,0,6,1,2,9,23,0,5,0,0,36,1,4,6,9,7,19,18
401091014001003,8,6,2,0,4,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,1,1,0,1,2,5,0,1,0,0,8,0,0,1,1,0,3,5
401091014001004,4,2,0,2,1,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,4,0,0,1,1,0,2,2
401091014001005,5,1,2,2,2,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,5,0,0,0,0,0,5,0,0,1,2,1,3,2
401091014001006,11,1,7,3,3,6,2,0,0,1,0,1,0,0,1,0,3,0,0,0,1,3,0,0,1,0,0,0,11,0,0,0,0,11,0,1,2,6,1,4,7
401091014001007,14,5,8,1,7,5,2,0,0,0,0,3,0,2,0,0,0,0,0,0,2,1,2,0,2,0,2,2,11,0,1,0,0,13,1,1,3,4,1,6,8
401091014001008,3,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,1,2,0,0,0,1,1,2
401091014001009,15,4,7,4,6,8,1,0,0,0,1,1,0,2,0,0,0,0,1,1,1,1,2,2,2,1,0,6,9,0,0,0,0,11,4,2,6,2,1,9,6
401091014001010,11,2,6,3,2,6,3,0,1,0,1,0,1,3,0,0,0,0,0,0,0,2,2,0,0,0,1,1,9,0,0,0,1,11,0,0,4,4,1,7,4
401091014001011,10,2,3,5,4,4,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,2,0,0,4,0,0,2,8,0,0,0,0,10,0,2,2,4,0,5,5
401091014001012,11,2,9,0,0,8,3,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,2,0,0,2,1,1,6,4,0,0,0,6,5,1,5,2,1,4,7
401091014001013,21,3,14,4,8,8,5,0,0,0,0,2,0,3,1,0,0,0,2,0,2,4,2,0,4,1,0,3,16,1,0,0,1,20,1,2,8,6,2,10,11
401091014001014,4,1,2,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,2,1,0,0,0,1,4,0,0,1,2,0,0,4
401091014001015,10,4,6,0,3,6,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,2,1,0,2,1,0,2,8,0,0,0,0,9,1,1,1,4,0,3,7
401091014001017,7,1,4,2,3,4,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,6,1,0,0,0,6,1,0,3,3,0,1,6
401091014001018,18,4,11,3,2,15,1,0,0,0,0,4,1,2,1,0,0,1,0,0,1,1,5,0,1,0,1,7,11,0,0,0,0,18,0,3,3,7,1,12,6
401091014001020,15,4,8,3,6,8,1,0,0,0,0,0,0,5,0,1,1,1,0,0,1,0,4,0,2,0,0,4,11,0,0,0,0,15,0,3,2,2,4,6,9
401091014001021,7,1,4,2,2,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,2,0,0,1,6,0,0,0,0,7,0,0,3,2,1,4,3
401091014001022,12,2,6,4,4,6,2,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,3,0,0,0,2,2,10,0,0,0,0,11,1,5,1,4,0,2,10
401091014001023,5,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,0,5,0,0,0,0,5,0,0,0,3,1,1,4
401091014001024,13,3,6,4,7,4,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,4,0,2,1,1,2,9,1,0,0,1,13,0,4,2,3,1,7,6
401091014001025,11,3,4,4,4,5,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,1,0,3,0,1,4,6,0,0,0,1,11,0,1,2,3,2,8,3
401091014001026,17,4,8,5,3,8,6,0,1,0,1,0,0,2,1,0,1,0,1,0,2,2,3,0,1,0,2,9,7,0,0,0,1,17,0,2,4,1,6,9,8
401091014001027,4,1,2,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,4,0,0,0,0,4,0,1,0,0,2,3,1
401091014002000,10,3,5,2,4,5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3,0,1,1,0,0,9,0,1,0,0,10,0,0,3,3,1,4,6
401091014002001,7,2,3,2,2,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,0,0,7,0,0,0,0,7,0,2,1,2,0,2,5
401091014002002,6,0,3,3,2,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,6,0,0,0,0,6,0,1,1,3,1,5,1
401091014002005,6,3,2,1,2,3,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,1,4,0,1,0,0,6,0,1,2,0,0,4,2
401091014002006,12,4,8,0,5,6,1,0,1,0,0,1,0,1,0,0,2,0,0,0,1,1,2,0,2,0,1,2,10,0,0,0,0,10,2,2,2,3,1,7,5
401091014002007,3,0,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,1,0,2,0,3
401091014002008,14,3,8,3,3,7,4,0,0,0,0,0,0,0,1,0,1,0,2,1,1,4,3,0,1,0,0,7,7,0,0,0,0,8,6,4,2,3,2,5,9
401091014002009,5,2,2,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,2,3,0,0,0,0,5,0,1,0,0,2,2,3
401091014002010,6,1,4,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,1,4,0,0,0,1,3,3,1,2,2,0,2,4
401091014002011,3,0,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,3,0,0,1,0,2,1,2
401091014002014,7,1,2,4,2,4,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,0,0,1,0,7,0,1,2,1,2,6,1
401091014002015,19,2,13,4,8,7,4,0,0,0,0,0,0,4,0,0,0,1,1,0,0,2,5,1,4,0,1,10,9,0,0,0,0,13,6,6,4,6,1,6,13
401091014002018,13,5,6,2,5,6,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,3,1,3,0,1,6,5,2,0,0,0,13,0,0,4,4,0,5,8
401091014002019,19,5,10,4,2,9,8,0,1,0,0,2,0,2,0,0,0,0,2,0,1,3,4,0,2,0,2,9,10,0,0,0,0,17,2,2,3,5,4,9,10
401091014002020,16,2,10,4,4,5,7,0,1,0,0,1,0,4,0,0,1,0,0,0,0,3,5,0,0,0,1,2,14,0,0,0,0,15,1,4,3,4,3,5,11
401091014002021,12,1,11,0,2,7,3,0,0,0,1,1,0,1,0,1,0,0,0,0,3,1,3,0,0,0,1,0,12,0,0,0,0,12,0,3,3,3,2,5,7
401091014002024,13,2,7,4,1,7,5,0,1,0,0,0,2,3,1,0,0,0,0,0,1,1,0,0,2,1,1,6,7,0,0,0,0,13,0,1,2,5,3,8,5
401091014002025,7,1,4,2,1,4,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,1,6,0,0,0,0,6,1,0,1,2,3,4,3
401091014002026,7,0,4,3,0,7,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,7,0,0,0,0,7,0,1,2,3,1,3,4
401091014002027,2,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,1,1
401091015001000,11,2,8,1,5,2,4,0,1,1,0,0,0,0,0,0,1,0,1,0,1,4,0,0,0,1,1,4,6,1,0,0,0,11,0,1,2,4,2,4,7
401091015001004,19,7,6,6,5,5,9,0,2,1,1,1,0,1,0,0,1,0,1,0,1,3,3,0,2,1,1,11,7,0,0,0,1,17,2,1,3,5,3,11,8
401091015001005,15,2,11,2,3,8,4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,7,4,0,0,0,1,4,11,0,0,0,0,15,0,0,3,6,4,7,8
401091015001012,11,2,5,4,3,5,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,3,0,2,0,1,5,6,0,0,0,0,10,1,3,2,3,1,6,5
401091015001016,11,5,4,2,2,5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,2,1,11,0,0,0,0,0,11,0,0,3,0,3,5,6
401091015001018,23,5,11,7,5,3,15,0,2,0,1,0,1,2,0,1,4,0,1,0,0,4,3,0,0,1,3,21,1,0,0,0,1,22,1,0,4,7,7,13,10
401091015001021,21,7,10,4,3,11,7,0,0,0,2,0,0,1,1,2,0,0,1,0,0,7,3,0,1,1,2,16,4,0,0,0,1,21,0,4,4,4,2,16,5
401091015001022,31,4,16,11,7,13,11,0,1,0,0,3,0,1,0,1,1,0,3,1,3,6,6,0,1,0,4,20,10,1,0,0,0,30,1,3,7,7,10,19,12
401091015001023,10,2,5,3,3,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,1,3,0,1,1,8,1,0,0,0,10,0,1,3,3,1,4,6
401091015001024,18,7,9,2,5,9,4,0,0,0,0,0,1,0,0,1,0,0,1,1,1,4,5,1,2,1,0,2,15,0,0,1,0,17,1,5,3,0,3,6,12
401091015001025,40,9,18,13,11,17,12,0,1,0,1,0,2,4,5,1,1,0,1,0,6,6,4,1,3,0,4,6,30,0,4,0,0,40,0,6,8,10,7,18,22
401091015001027,45,10,26,9,11,16,18,0,4,0,0,2,2,2,1,0,5,0,2,2,2,9,3,1,5,1,4,30,12,1,1,0,1,45,0,3,13,10,9,25,20
401091015001040,10,6,3,1,3,4,3,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,3,0,2,0,0,5,2,0,0,0,3,10,0,0,0,2,2,3,7
401091015001041,13,4,6,3,4,5,4,0,0,0,1,0,1,0,0,0,0,1,2,1,1,2,1,0,2,0,1,11,1,1,0,0,0,13,0,1,2,2,4,8,5
401091015001042,12,7,3,2,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,2,0,0,0,1,10,2,0,0,0,0,11,1,0,1,3,1,7,5
401091015002000,30,4,16,10,8,14,8,0,0,0,2,1,0,5,1,0,0,0,1,0,3,7,7,0,0,0,3,5,24,1,0,0,0,30,0,2,9,11,4,19,11
401091015002001,33,6,16,11,8,16,9,0,0,0,1,1,1,3,0,0,3,0,1,1,2,8,7,0,2,1,2,22,11,0,0,0,0,31,2,4,3,10,10,16,17
401091015002004,55,17,31,7,15,24,16,0,0,1,1,0,3,6,0,1,4,1,3,4,4,8,8,1,3,1,6,23,27,0,5,0,0,52,3,4,9,15,10,28,27
401091015002005,72,19,37,16,20,32,20,0,1,2,2,4,1,5,1,0,1,1,2,2,5,18,14,2,7,0,4,32,29,2,6,0,3,70,2,10,16,15,12,34,38
401091015002006,34,9,18,7,9,13,12,0,2,0,0,2,1,2,2,0,3,0,2,1,5,7,1,1,0,4,1,9,22,0,0,0,3,31,3,5,6,9,5,19,15
401091015002008,19,7,9,3,6,3,10,0,0,0,1,1,3,1,1,0,0,0,2,0,3,3,1,0,1,1,1,9,9,0,0,0,1,18,1,2,3,7,0,12,7
401091015002009,19,4,12,3,6,6,7,1,2,1,0,0,0,4,0,0,0,0,1,1,2,3,0,0,2,0,2,7,10,2,0,0,0,19,0,3,7,4,1,12,7
401091015002011,23,6,8,9,7,8,8,0,0,1,2,1,1,3,2,1,0,0,1,0,3,3,2,0,0,0,3,4,16,0,0,0,3,23,0,3,4,5,5,13,10
401091015002014,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
401091015002015,43,12,18,13,15,18,10,0,1,0,2,1,2,1,0,1,3,0,0,0,7,7,6,1,8,1,2,6,30,3,0,0,4,42,1,7,9,12,3,20,23
401091015002018,45,11,25,9,13,17,15,0,0,0,2,0,0,3,1,1,1,0,1,2,2,14,10,0,2,3,3,27,13,0,5,0,0,45,0,1,4,19,10,29,16
401091015003000,19,5,9,5,4,7,8,0,1,0,1,0,1,2,0,0,0,0,1,0,2,1,5,0,2,2,1,15,4,0,0,0,0,19,0,2,4,5,3,10,9
401091015003002,26,5,16,5,8,13,5,0,1,0,2,2,0,2,0,0,0,0,1,0,1,6,4,0,4,0,3,10,15,0,1,0,0,25,1,1,7,10,3,15,11
401091015003003,19,4,11,4,7,8,4,0,0,0,0,0,1,2,1,0,0,1,0,0,0,6,4,0,2,0,2,5,12,2,0,0,0,18,1,1,5,6,3,8,11
401091015003004,16,5,8,3,5,9,2,0,1,0,0,1,0,2,0,0,1,0,0,1,0,1,8,0,1,0,0,6,10,0,0,0,0,16,0,1,3,6,1,8,8
401091015003014,18,3,9,6,4,9,5,0,1,0,1,0,0,2,2,0,1,0,2,0,1,1,4,1,1,1,0,6,8,0,0,0,4,17,1,2,4,7,2,7,11
401091015003015,19,5,6,8,5,9,5,0,1,0,2,0,1,2,0,1,2,0,0,1,0,2,6,0,1,0,0,8,10,1,0,0,0,18,1,1,7,5,1,11,8
401091015003016,7,1,4,2,0,6,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,3,0,2,0,0,7,0,2,2,2,0,4,3
401091015003018,22,7,9,6,6,10,6,0,0,0,1,2,0,2,0,2,2,0,0,0,1,4,2,0,4,1,1,13,9,0,0,0,0,22,0,1,4,6,4,10,12
401091015003019,12,2,8,2,3,6,3,0,0,0,0,1,0,2,1,0,1,0,0,0,1,4,0,0,1,0,1,11,1,0,0,0,0,11,1,2,2,2,4,6,6
401091015003021,51,13,27,11,10,18,23,0,2,0,1,1,0,0,1,0,1,2,4,1,2,11,17,1,2,0,5,32,11,1,7,0,0,50,1,3,8,13,14,25,26
401091016001003,10,4,4,2,2,4,4,0,0,0,1,0,0,1,0,0,1,0,0,3,1,0,0,0,2,0,1,9,1,0,0,0,0,8,2,1,1,3,1,6,4
401091016001005,25,10,11,4,3,8,14,0,0,0,1,0,3,3,0,1,1,1,0,3,2,3,2,0,1,0,4,20,2,0,0,0,3,24,1,2,3,6,4,11,14
401091016001006,38,13,16,9,10,13,15,0,1,0,3,1,2,6,1,0,0,1,1,1,5,4,9,1,1,0,1,33,3,1,1,0,0,37,1,3,8,11,3,20,18
401091016001007,26,10,14,2,7,12,7,0,0,0,1,2,1,4,0,1,0,0,3,1,4,2,3,1,0,0,3,16,8,0,1,0,1,26,0,1,7,3,5,12,14
401091016001009,28,12,13,3,3,11,14,0,3,1,2,1,0,2,1,0,1,0,3,1,3,1,2,1,2,1,3,24,0,4,0,0,0,26,2,2,4,7,3,21,7
401091016001010,26,10,9,7,7,8,11,0,3,0,0,1,1,5,0,0,1,1,2,0,1,0,4,0,3,2,2,15,9,1,1,0,0,25,1,3,6,7,0,11,15
401091016001011,28,9,14,5,4,11,13,0,1,0,0,2,3,0,0,1,1,1,3,2,4,1,7,0,0,1,1,18,3,1,1,0,5,25,3,4,7,4,4,13,15
401091016001014,126,41,62,23,23,49,54,0,3,0,6,6,6,10,0,1,4,1,10,2,6,13,20,3,14,3,18,96,18,6,1,0,5,116,10,10,20,29,26,69,57
401091016001015,48,21,18,9,14,18,16,0,0,0,2,5,1,6,1,0,1,1,2,3,5,4,6,2,5,2,2,45,0,1,0,1,1,46,2,3,11,6,7,24,24
401091016001016,20,6,12,2,6,8,6,0,1,0,1,1,1,2,0,0,0,0,0,0,3,2,2,0,7,0,0,18,0,2,0,0,0,20,0,1,1,8,4,9,11
401091016001020,6,1,3,2,2,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,6,0,0,2,2,1,2,4
401091017001001,13,0,10,3,0,3,10,0,1,0,0,1,0,0,0,0,0,2,2,1,0,2,1,0,1,0,2,12,1,0,0,0,0,13,0,0,6,3,4,5,8
401091017001002,13,3,7,3,5,2,6,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,3,10,3,0,0,0,0,13,0,1,4,4,1,9,4
401091017001003,15,3,9,3,3,4,8,0,2,0,0,2,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,9,3,3,0,0,0,15,0,1,1,5,5,6,9
401091017001004,27,5,13,9,4,9,14,0,0,1,1,0,3,1,0,2,3,0,1,0,0,6,4,1,4,0,0,19,6,1,0,0,1,27,0,5,4,5,8,16,11
401091017001005,15,3,10,2,1,4,10,0,1,0,0,0,1,0,0,0,1,0,2,2,1,4,0,0,2,0,1,8,6,0,1,0,0,15,0,0,3,6,3,7,8
401091017001006,16,1,7,8,2,3,11,0,1,0,0,1,0,1,0,1,0,1,0,2,0,2,3,0,2,0,2,12,0,2,0,0,2,15,1,2,5,5,3,12,4
401091017001009,13,1,6,6,3,3,7,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,3,1,2,0,2,11,1,1,0,0,0,12,1,1,3,3,5,7,6
401091017001010,23,5,13,5,4,5,14,0,2,0,1,1,0,2,1,0,0,2,3,1,2,0,3,2,2,0,1,22,0,0,0,0,1,22,1,2,7,3,6,17,6
401091017001011,28,5,18,5,6,3,19,1,2,0,2,1,0,0,1,0,3,0,3,0,1,3,7,0,1,0,3,27,0,1,0,0,0,28,0,0,6,7,10,13,15
401091017001012,29,6,18,5,7,7,15,0,0,0,2,2,1,2,0,0,2,0,5,1,1,3,4,0,3,1,2,21,7,0,1,0,0,29,0,2,10,4,7,15,14
401091017001013,24,4,14,6,4,5,15,0,3,0,1,0,2,1,0,0,1,0,3,2,1,3,3,0,2,1,1,19,1,3,0,0,1,21,3,4,6,7,3,18,6
401091017001014,8,2,4,2,1,1,6,0,1,1,0,0,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,1,8,0,0,4,1,1,4,4
401091017001017,12,0,9,3,2,1,9,0,1,0,0,2,0,0,0,0,0,1,1,0,0,3,2,0,1,1,0,12,0,0,0,0,0,12,0,2,2,5,3,7,5
401091017001018,6,1,4,1,2,1,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,5,1,0,0,0,0,6,0,1,0,0,4,1,5
401091017001019,29,2,21,6,3,5,21,0,1,0,1,1,3,2,1,1,2,3,5,2,0,2,1,0,0,0,4,25,1,0,1,0,2,28,1,2,8,8,9,15,14
401091017001020,17,3,6,8,1,3,13,0,0,0,0,0,0,2,0,1,2,0,1,6,0,3,1,0,0,0,1,17,0,0,0,0,0,17,0,1,3,7,3,10,7
401091017001021,28,5,16,7,6,5,17,0,0,0,1,2,1,0,0,0,2,1,4,1,1,6,1,0,4,1,3,20,1,2,4,0,1,28,0,2,5,3,13,14,14
401091017001022,13,1,8,4,2,2,9,0,1,0,0,0,0,2,0,1,0,0,2,1,1,2,1,0,0,1,1,12,1,0,0,0,0,12,1,0,6,4,2,9,4
401091017001025,25,2,16,7,2,4,19,0,2,0,1,1,0,1,0,1,2,0,1,1,2,4,4,0,0,0,5,19,1,1,4,0,0,25,0,1,1,14,7,11,14
401091017001026,15,4,8,3,6,2,7,0,0,0,0,1,1,2,0,0,0,0,1,2,1,2,1,0,2,1,1,15,0,0,0,0,0,15,0,0,3,7,1,4,11
401091017001027,25,5,15,5,3,7,15,0,2,0,0,0,0,5,0,0,3,0,0,0,3,3,5,0,1,0,3,23,1,0,0,0,1,25,0,3,1,5,11,12,13
401091017002000,11,2,6,3,0,1,10,0,2,0,0,0,1,0,1,0,1,0,1,0,1,2,0,0,1,0,1,10,0,1,0,0,0,11,0,0,3,2,4,5,6
401091017002001,13,4,6,3,4,2,7,0,0,0,1,1,1,0,0,0,1,0,3,1,1,0,2,1,1,0,0,13,0,0,0,0,0,13,0,0,2,2,5,11,2
401091017002002,19,5,9,5,6,4,9,0,0,0,1,0,0,1,1,2,1,2,2,0,5,2,1,0,0,1,0,17,1,0,0,1,0,19,0,0,5,6,3,5,14
401091017002003,14,2,9,3,2,5,7,0,1,0,0,1,0,2,0,0,1,0,1,1,2,1,2,0,1,1,0,13,1,0,0,0,0,11,3,0,3,7,2,5,9
401091017002004,17,3,10,4,3,4,10,0,4,0,1,2,0,0,0,0,0,0,2,1,1,2,1,0,2,1,0,17,0,0,0,0,0,17,0,0,5,5,4,9,8
401091017002005,7,2,4,1,1,4,2,0,0,0,0,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0,1,7,0,0,0,0,0,7,0,2,0,2,1,5,2
401091017002006,56,7,37,12,7,15,34,0,2,0,1,2,1,2,1,1,3,1,5,4,2,4,13,1,3,1,9,47,5,1,0,1,2,53,3,4,9,16,20,29,27
401091017002007,52,13,29,10,9,10,33,0,3,0,2,2,1,2,1,3,2,0,5,3,1,10,10,0,4,0,3,39,6,2,2,0,3,46,6,6,11,11,11,26,26
401091017002011,20,4,10,6,3,3,14,0,4,0,0,0,0,0,0,0,2,1,2,1,3,2,2,0,1,1,1,19,0,0,1,0,0,19,1,1,3,2,10,9,11
401091017002014,10,1,8,1,2,2,6,0,1,0,0,0,0,2,0,1,1,0,0,0,0,1,4,0,0,0,0,9,0,1,0,0,0,10,0,1,0,6,2,7,3
401091017002015,14,3,7,4,0,5,9,0,3,0,0,0,0,0,0,0,1,1,3,0,1,1,4,0,0,0,0,14,0,0,0,0,0,14,0,0,5,4,2,10,4
401091017002016,9,2,6,1,0,3,6,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,2,0,1,7,2,0,0,0,0,9,0,0,4,1,2,6,3
401091017002017,13,1,5,7,1,3,9,0,0,1,0,0,2,0,1,0,0,0,0,0,0,3,1,0,0,2,3,10,0,0,0,0,3,13,0,0,3,5,4,6,7
401091017002018,12,0,7,5,1,3,8,0,1,0,0,0,0,1,0,0,0,0,1,2,1,1,3,0,1,0,1,12,0,0,0,0,0,12,0,0,5,3,4,7,5
401091017002019,3,1,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,3,0,0,1,0,1,0,3
401091017002020,9,4,3,2,2,2,5,0,0,1,0,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0,1,7,2,0,0,0,0,9,0,0,2,1,2,4,5
401091017002021,10,1,7,2,1,1,8,0,0,0,0,1,0,1,0,1,1,0,3,0,1,1,1,0,0,0,0,10,0,0,0,0,0,10,0,1,1,2,5,4,6
